ds,unix,symbol,open,high,low,y,Volume BTC,Volume USD,is_outlier,SMA_20,EMA_20,BB_upper,BB_lower,BB_mid,RSI,daily_return,log_return,volatility_21d
2015-03-23,1427068800,BTC/USD,269.39,270.07,259.5,265.84,2367965.68,8901.07,0,276.968,270.14372814504947,300.9686189393856,252.96738106061446,276.968,36.9479397976807,-1.3177920487026262,-0.013265519716108095,47.737541328375386
2015-03-24,1427155200,BTC/USD,265.84,266.52,241.84,246.93,4404982.22,17591.02,0,275.823,267.93289689313997,303.2043267911183,248.4416732088816,275.823,27.612943244081436,-7.113301233824842,-0.07378972839367638,53.28932984200685
2015-03-25,1427241600,BTC/USD,246.93,250.0,236.4,247.68,3276219.0,13448.56,0,274.517,266.0040495699838,304.65728330813516,244.37671669186486,274.517,24.39261418853252,0.3037298019681778,0.0030326947487000796,52.39872011504767
2015-03-26,1427328000,BTC/USD,247.68,253.75,244.91,249.46,2105838.57,8403.54,0,273.327,264.42842580141394,305.48786349979656,241.16613650020344,273.327,25.463061528635265,0.7186692506459869,0.007160991296200683,52.12698894744962
2015-03-27,1427414400,BTC/USD,249.46,250.52,245.12,248.09,1449279.37,5845.29,0,271.952,262.8723852488983,306.00149314098246,237.90250685901754,271.952,28.425430778371933,-0.5491862422833393,-0.00550699814022319,52.120354922891764
2015-03-28,1427500800,BTC/USD,248.09,253.83,247.17,252.31,1492447.63,5943.83,0,270.823,261.86644379662226,305.94288916179494,235.70311083820502,270.823,32.467982000692245,1.7009956064331533,0.016866906658948667,52.46509669791636
2015-03-29,1427587200,BTC/USD,252.31,252.96,239.96,242.19,1608836.03,6591.6,0,268.5825,259.9924967683725,305.0485995417579,232.11640045824205,268.5825,26.254162638306994,-4.010938924339113,-0.04093594814125481,53.97602792971639
2015-03-30,1427673600,BTC/USD,242.19,248.86,236.52,247.69,1929807.46,7880.41,0,266.455,258.8208304094799,302.56408064826746,230.3459193517325,266.455,27.956763563857663,2.2709442999298,0.022455422188295653,52.04626641397162
2015-03-31,1427760000,BTC/USD,247.69,248.59,238.55,243.98,1993776.43,8180.68,0,263.8985,257.40741798952945,298.68102693522906,229.115973064771,263.8985,28.41296928327641,-1.4978400419879745,-0.015091709542738082,51.68129879057152
2015-04-01,1427846400,BTC/USD,243.98,246.83,239.32,245.98,1484287.63,6106.97,0,261.41949999999997,256.3190924667171,293.6762923324512,229.16270766754874,261.41949999999997,41.75535792389557,0.8197393228953187,0.00816397709367291,51.24818021482091
2015-04-02,1427932800,BTC/USD,245.98,256.96,244.52,253.16,2471179.83,9880.07,0,259.85749999999996,256.0182265175059,290.40925824038425,229.3057417596157,259.85749999999996,43.77199155524278,2.918936498902358,0.02877146809284025,52.777575089389316
2015-04-03,1428019200,BTC/USD,253.16,256.67,251.23,253.79,1286655.62,5062.49,0,258.412,255.80601446821964,287.0915086209088,229.73249137909113,258.412,44.20391061452514,0.24885447938063354,0.0024854534937079776,51.62993004206741
2015-04-04,1428105600,BTC/USD,253.79,255.85,250.76,253.45,652406.55,2579.58,0,256.7645,255.58163213791303,282.2862170474985,231.24278295250147,256.7645,45.44149318018663,-0.13396902951259282,-0.0013405884824542085,51.64859956734252
2015-04-05,1428192000,BTC/USD,253.45,261.0,251.65,260.5,1491248.36,5807.32,0,255.30450000000002,256.05004812477847,275.72392055469305,234.88507944530696,255.30450000000002,43.37654596930413,2.7816137305188393,0.027436296275063235,52.52415333642182
2015-04-06,1428278400,BTC/USD,260.5,262.98,254.0,255.83,1543244.68,5989.94,0,253.873,256.0290911605139,269.01982263015657,238.7261773698434,253.873,42.66451707460064,-1.7927063339731264,-0.018089699801022246,52.38927532399891
2015-04-07,1428364800,BTC/USD,255.83,256.62,251.5,254.45,1522986.5,5990.22,0,253.731,255.8787015261792,268.79597073206065,238.66602926793934,253.731,57.416173570019694,-0.5394207090646197,-0.005408808357557728,52.19689082534976
2015-04-08,1428451200,BTC/USD,254.45,254.96,243.06,244.09,2875251.66,11647.96,0,252.83499999999998,254.7559680474955,267.95820698375957,237.7117930162404,252.83499999999998,47.02371082739181,-4.071526822558457,-0.04156734329196857,41.59738206317028
2015-04-09,1428537600,BTC/USD,244.09,246.3,238.47,243.53,1944122.48,7990.92,0,251.907,253.6868282334483,266.9163544164948,236.8976455835052,251.907,44.982230495853784,-0.22942357327215834,-0.002296871523709173,40.9134644700584
2015-04-10,1428624000,BTC/USD,243.53,243.94,231.0,234.77,2722903.56,11525.77,0,250.65550000000002,251.88522554454846,267.0077777747018,234.3032222252982,250.65550000000002,39.981949458483754,-3.597092760645504,-0.036633826741747116,42.45453681717051
2015-04-11,1428710400,BTC/USD,234.77,239.42,233.0,237.34,968919.7,4103.6,0,249.05299999999997,250.49996596887718,263.8860826550851,234.21991734491485,249.05299999999997,38.454419250347065,1.0946884184521055,0.010887400759576222,42.79338854678384
2015-04-12,1428796800,BTC/USD,237.34,237.5,233.42,236.3,672985.92,2850.16,0,247.57599999999996,249.14758825755553,261.20492960232826,233.94707039767164,247.57599999999996,44.71748878923768,-0.43818993848486754,-0.0043915280441308,40.176434550274166
2015-04-13,1428883200,BTC/USD,236.3,236.9,219.64,222.87,3166493.61,13823.98,0,246.373,246.644960804455,263.9248877077431,228.8211122922569,246.373,30.511934673366852,-5.683453237410074,-0.058513542361037625,44.044644038720335
2015-04-14,1428969600,BTC/USD,222.87,224.79,210.0,216.42,4015453.32,18432.86,0,244.81,243.7663931087926,266.8622881018337,222.75771189816626,244.81,29.253236976814208,-2.8940638040113154,-0.029367677688322012,38.00898357453046
2015-04-15,1429056000,BTC/USD,216.42,222.43,214.05,221.51,2147063.57,9766.32,0,243.4125,241.64673662224095,267.65751500580154,219.16748499419845,243.4125,32.398216084016696,2.3519083264023743,0.023246771049467287,39.2575499402657
2015-04-16,1429142400,BTC/USD,221.51,229.67,221.51,227.59,2492640.64,11002.79,0,242.3875,240.30799980107514,267.51709494510857,217.25790505489138,242.3875,31.311211811138733,2.7447970746241834,0.0270780293628525,40.63728724425509
2015-04-17,1429228800,BTC/USD,227.59,228.29,220.0,221.86,1291923.73,5767.04,0,240.865,238.551047439068,267.12752362908765,214.60247637091237,240.865,28.28186641273298,-2.5176853113054176,-0.025499212245308645,41.292664138029664
2015-04-18,1429315200,BTC/USD,221.86,224.72,220.32,223.14,947137.91,4254.1,0,239.9125,237.08332863534721,267.3291510104999,212.49584898950008,239.9125,29.64405641370047,0.5769404128729727,0.005752824854520013,40.71564272926319
2015-04-19,1429401600,BTC/USD,223.14,227.35,221.91,222.89,1318695.12,5866.64,0,238.67249999999999,235.73158305102842,266.8410512397662,210.50394876023373,238.67249999999999,22.202512934220238,-0.11203728600878149,-0.0011210009469320877,38.677711098558376
2015-04-20,1429488000,BTC/USD,222.89,226.51,221.43,224.07,1348484.04,6013.41,0,237.677,234.6209560937876,266.4564247409677,208.89757525903232,237.677,25.249376558603473,0.5294091255776401,0.005280126818983437,37.643824821871235
2015-04-21,1429574400,BTC/USD,224.07,235.61,223.91,234.13,2180368.54,9531.32,0,237.08450000000002,234.57419837056975,265.63116685308506,208.537833146915,237.08450000000002,36.05161998901702,4.489668407194181,0.04391801361231645,41.00563125551305
2015-04-22,1429660800,BTC/USD,234.13,238.64,229.1,233.0,2603008.93,11066.24,0,236.07650000000004,234.42427471622977,263.6399122667976,208.5130877332025,236.07650000000004,41.28281716711209,-0.4826378507666651,-0.004838063083700851,40.848121697498584
2015-04-23,1429747200,BTC/USD,233.0,236.22,232.01,235.14,1880708.15,8021.19,0,235.144,234.49243902896978,261.4158215264142,208.87217847358576,235.144,43.564963951526295,0.9184549356223037,0.00914262787389439,39.493258915934234
2015-04-24,1429833600,BTC/USD,235.14,236.0,228.0,231.06,1978994.28,8557.1,0,234.0245,234.1655400738298,258.8819660816418,209.16703391835816,234.0245,46.93439100975045,-1.735136514416935,-0.01750366438472249,39.71691458490058
2015-04-25,1429920000,BTC/USD,231.06,232.29,225.7,226.28,1227435.36,5375.75,0,232.31349999999998,233.41453625727456,254.00739657071838,210.61960342928157,232.31349999999998,41.183035714285715,-2.0687267376439,-0.020904246579917553,40.09916499202109
2015-04-26,1430006400,BTC/USD,226.28,227.26,214.98,219.49,2470526.72,11260.03,0,230.49649999999997,232.08838994705792,249.85927521974838,211.13372478025155,230.49649999999997,37.72455089820358,-3.0007070885628373,-0.030466497084090365,39.12984403553241
2015-04-27,1430092800,BTC/USD,219.49,229.93,217.52,226.01,3006598.56,13501.83,0,229.0745,231.50949566638573,244.88104691142678,213.26795308857322,229.0745,52.550357374918775,2.9705225750603637,0.029272572690127455,41.00947129861227
2015-04-28,1430179200,BTC/USD,226.01,228.06,221.45,225.11,2158043.31,9597.44,0,228.12549999999996,230.90001988863472,242.33456230470276,213.91643769529716,228.12549999999996,57.75754329584006,-0.3982124684748345,-0.003990074454919836,41.014564018152576
2015-04-29,1430265600,BTC/USD,225.11,226.99,221.81,225.49,1947334.9,8661.92,0,227.2235,230.38477989924093,239.4699865423336,214.9770134576664,227.2235,53.87914230019496,0.16880636133445037,0.00168664043534805,38.951384398809466
2015-04-30,1430352000,BTC/USD,225.49,240.0,224.6,235.75,2909232.47,12474.83,0,227.27250000000004,230.89575324217037,239.65322844553523,214.89177155446484,227.27250000000004,57.35400144196108,4.550090913122529,0.04449610945214663,42.39554700779508
2015-05-01,1430438400,BTC/USD,235.75,239.23,231.04,231.96,1555055.46,6622.93,0,227.00350000000003,230.99711007624938,238.67679345129213,215.33020654870793,227.00350000000003,59.4322002241315,-1.6076352067868505,-0.016206978505327038,40.826912564450055
2015-05-02,1430524800,BTC/USD,231.96,234.9,229.87,233.9,1018305.56,4381.68,0,226.8835,231.27357578327323,238.19824357222657,215.56875642777342,226.8835,59.92619926199265,0.8363510950163855,0.008328730581893535,40.74595261600284
2015-05-03,1430611200,BTC/USD,233.9,242.25,232.31,239.18,1057142.04,4422.59,0,227.699,232.02656856581865,240.09514693956746,215.30285306043257,227.699,63.75147729191292,2.257374946558355,0.022322732950528033,41.48478606577391
2015-05-04,1430697600,BTC/USD,239.18,242.2,236.07,237.93,1709074.08,7163.19,0,228.7745,232.58880013097877,240.77651469929458,216.7724853007054,228.7745,61.686340640809476,-0.522618948072584,-0.005239893777323493,35.61279140946537
2015-05-05,1430784000,BTC/USD,237.93,238.99,229.66,234.37,2054652.32,8788.82,0,229.41750000000002,232.7584382137427,241.15585256978633,217.6791474302137,229.41750000000002,50.227272727272734,-1.4962383894422726,-0.015075449599554803,34.28989267335646
2015-05-06,1430870400,BTC/USD,234.37,235.98,227.01,229.78,2028662.13,8708.99,0,229.527,232.4747774314815,241.23439055828356,217.8196094417164,229.527,47.13828652683967,-1.9584417800913134,-0.01977873373856443,34.453271570534774
2015-05-07,1430956800,BTC/USD,229.78,240.0,227.35,236.82,2541351.14,10896.59,0,230.275,232.88860815229276,241.83048719053,218.71951280947002,230.275,51.37344669718772,3.0638001566716033,0.030178029477592034,34.75587617027776
2015-05-08,1431043200,BTC/USD,236.82,246.57,235.29,243.16,2320081.36,9617.81,0,231.27599999999998,233.8668359473125,243.6673304158052,218.88466958419477,231.27599999999998,59.53957742037213,2.6771387551727033,0.02641930397771098,34.249799039904126
2015-05-09,1431129600,BTC/USD,243.16,247.01,238.62,241.4,1347017.52,5562.4,0,232.20150000000004,234.58428014280653,244.71993655111075,219.68306344888933,232.20150000000004,62.51655629139074,-0.7238032571146524,-0.007264354217090569,34.479430288513704
2015-05-10,1431216000,BTC/USD,241.4,244.99,238.02,239.08,841527.88,3493.96,0,232.952,235.01244393872972,245.21496023332801,220.68903976667198,232.952,67.51296263186128,-0.9610604805302403,-0.009657084707377696,34.75691616040219
2015-05-11,1431302400,BTC/USD,239.08,241.0,237.99,239.0,1237018.64,5171.02,0,233.19549999999998,235.39221118266022,245.74695783103235,220.64404216896762,233.19549999999998,63.12386340674885,-0.033461602810780366,-0.0003346720245428218,34.771825330263106
2015-05-12,1431388800,BTC/USD,240.06,242.0,238.56,241.3,1401760.94,5822.43,0,233.6105,235.95485773669256,246.673190099346,220.54780990065402,233.6105,65.90685792886617,0.9623430962343082,0.009577420699475368,31.57713883311097
2015-05-13,1431475200,BTC/USD,241.3,244.14,235.06,236.9,2223629.39,9233.25,0,233.69850000000002,236.044871285579,246.82811662165167,220.56888337834837,233.69850000000002,60.389728646876705,-1.8234562784915087,-0.018402861466246315,32.25901946654399
2015-05-14,1431561600,BTC/USD,236.9,239.7,232.22,236.95,1825553.83,7711.21,0,233.993,236.13107402028575,247.1376480603914,220.8483519396086,233.993,51.342281879194616,0.021105951878430673,0.00021103724885753692,32.115703349885656
2015-05-15,1431648000,BTC/USD,236.95,239.28,235.12,237.12,1071658.38,4517.94,0,234.535,236.2252574469252,247.22669558577877,221.84330441422122,234.535,56.28042843232716,0.07174509390166506,0.000717193694124742,31.451723754189516
2015-05-16,1431734400,BTC/USD,237.12,237.4,234.0,235.6,735930.74,3118.36,0,235.34050000000002,236.16570911864662,245.8729710450948,224.80802895490524,235.34050000000002,52.09050664043285,-0.6410256410256499,-0.006430890330290514,30.555001803906094
2015-05-17,1431820800,BTC/USD,235.6,237.0,234.15,236.05,620341.93,2628.86,0,235.84250000000003,236.15468920258502,245.4158904789854,226.26910952101466,235.84250000000003,45.63215182807704,0.19100169779286968,0.0019081952148641127,28.198288389385812
2015-05-18,1431907200,BTC/USD,236.05,236.94,231.44,232.24,1745036.34,7421.78,0,236.199,235.78186165948168,244.54148707078923,227.8565129292108,236.199,42.58921594165149,-1.6140648167761062,-0.016272327275921292,27.34679257900554
2015-05-19,1431993600,BTC/USD,232.24,234.24,230.86,231.69,1294154.8,5562.18,0,236.50899999999996,235.39216054905484,243.5324581375911,229.4855418624088,236.50899999999996,46.21254946297342,-0.23682397519807497,-0.0023710484670922986,27.31309922112609
2015-05-20,1432080000,BTC/USD,231.69,234.86,231.0,233.8,1794259.53,7681.74,0,236.4115,235.2405262110496,243.5327810053995,229.29021899460048,236.4115,56.10942249240122,0.9106996417627133,0.009065777788685975,27.443118559266793
2015-05-21,1432166400,BTC/USD,233.8,236.52,233.75,235.49,1079198.12,4586.63,0,236.58800000000002,235.26428561952105,243.41357605048992,229.76242394951012,236.58800000000002,47.58620689655176,0.7228400342172758,0.007202400671921622,22.760583759519506
2015-05-22,1432252800,BTC/USD,235.49,240.9,232.92,238.99,2467303.72,10421.69,0,236.84250000000003,235.61911556051905,243.62551555356973,230.05948444643033,236.84250000000003,41.562120598947836,1.486262686313644,0.014753260342077638,22.517370618901854
2015-05-23,1432339200,BTC/USD,238.99,240.67,237.4,237.71,788510.89,3295.19,0,236.769,235.8182474118982,243.47680817602026,230.06119182397975,236.769,42.3854725546843,-0.5355872630653957,-0.005370266734802138,22.487942795136583
2015-05-24,1432425600,BTC/USD,237.71,241.64,237.66,239.68,687061.13,2864.64,0,236.8565,236.18603337266978,243.67285270584605,230.04014729415397,236.8565,51.25628140703516,0.8287409027806891,0.008253257011689408,21.284833542382778
2015-05-25,1432512000,BTC/USD,239.68,240.1,233.1,235.48,1252273.58,5297.76,0,236.91199999999998,236.11879209908219,243.6608497265495,230.16315027345047,236.91199999999998,43.714285714285715,-1.7523364485981352,-0.01767871616879409,22.098589308808535
2015-05-26,1432598400,BTC/USD,235.48,236.23,235.0,236.21,111811.92,474.9,0,237.2335,236.12747856583624,243.1077660011783,231.35923399882168,237.2335,40.37079076806662,0.31000509597418624,0.003095255709556001,21.475445488940604
2015-05-27,1432684800,BTC/USD,236.21,237.35,234.0,235.34,2030192.16,8615.67,0,237.15950000000004,236.05248060718517,243.09269111794603,231.22630888205404,237.15950000000004,46.593886462882104,-0.3683163286905766,-0.0036899628338337457,20.262193130799638
2015-05-28,1432771200,BTC/USD,235.34,236.8,234.87,236.46,1175844.36,4983.03,0,236.82450000000003,236.09129197792944,242.04494351815862,231.60405648184144,236.82450000000003,48.97788902795165,0.4759071980963814,0.004747783399184567,17.379952158210116
2015-05-29,1432857600,BTC/USD,236.46,236.52,234.0,236.02,1461920.02,6208.04,0,236.5555,236.0845022657457,241.31755826794856,231.79344173205143,236.5555,47.73102310231025,-0.186077983591304,-0.00186251323736466,14.465093322680666
2015-05-30,1432944000,BTC/USD,236.02,236.21,231.0,232.07,993683.46,4263.02,0,236.205,235.70216871662706,241.2103928811539,231.19960711884613,236.205,43.38207724034498,-1.6735869841538964,-0.016877496902935482,15.313013812333946
2015-05-31,1433030400,BTC/USD,232.07,232.51,228.0,229.08,1013021.49,4385.74,0,235.709,235.0714859817102,241.45886645153573,229.95913354846428,235.709,38.069154399178394,-1.2884043607532147,-0.01296776276901066,15.565813369008307
2015-06-01,1433116800,BTC/USD,229.08,231.2,220.65,223.67,2734668.41,12135.65,0,234.82749999999996,233.98563017392826,242.15699305348076,227.49800694651915,234.82749999999996,36.09217786432977,-2.361620394621977,-0.023899536203477872,17.28687448466439
2015-06-02,1433203200,BTC/USD,223.67,226.38,221.34,224.78,1744459.32,7796.34,0,234.22150000000002,233.108903490697,242.73760554679674,225.7053944532033,234.22150000000002,38.98629263627673,0.49626682165690994,0.00495039476794228,16.927993789229
2015-06-03,1433289600,BTC/USD,224.78,226.99,222.57,225.11,1289882.15,5730.82,0,233.6295,232.34710315824967,242.9546746985173,224.30432530148272,233.6295,35.31598513011157,0.14681021443190279,0.001467025535951174,16.08406763488569
2015-06-04,1433376000,BTC/USD,225.11,225.98,222.0,222.37,1098677.11,4892.73,0,232.892,231.396902857464,243.3224142320717,222.46158576792828,232.892,28.59007832898179,-1.2171827106747801,-0.012246510434731399,16.402019575509716
2015-06-05,1433462400,BTC/USD,222.37,225.9,219.03,224.49,1761179.04,7893.14,0,232.33650000000003,230.73910258532456,243.32796132710465,221.3450386728954,232.33650000000003,25.22214627477794,0.9533660116022968,0.009488501569036321,16.927144759858983
2015-06-06,1433548800,BTC/USD,224.49,225.26,223.07,224.36,580288.75,2585.82,0,231.752,230.13156900576985,243.14784153147542,220.3561584685246,231.752,26.25400213447182,-0.05790903826450311,-0.000579258120240612,16.881873108951133
2015-06-07,1433635200,BTC/USD,224.36,225.48,221.86,222.86,778011.72,3473.44,0,231.283,229.43903862426794,243.34677805882575,219.21922194117423,231.283,19.573082489146287,-0.6685683722588709,-0.006708133021228312,16.873319784190425
2015-06-08,1433721600,BTC/USD,222.86,229.4,222.09,228.11,2021873.39,8948.31,0,231.10400000000004,229.31246351719483,243.24832056993057,218.9596794300695,231.10400000000004,37.1558034158244,2.355739028986803,0.023284197131339307,18.37287584510233
2015-06-09,1433808000,BTC/USD,228.11,230.79,226.67,229.49,2089239.29,9116.02,0,230.88850000000002,229.32937175365245,242.98425179883097,218.79274820116908,230.88850000000002,38.54805725971373,0.6049712857831624,0.006031486816272968,18.5154952447843
2015-06-10,1433894400,BTC/USD,229.49,229.75,226.83,227.51,1449250.42,6347.54,0,230.48950000000005,229.1560982533046,242.47208117347523,218.50691882652487,230.48950000000005,37.14285714285716,-0.8627826920563075,-0.008665262097597843,18.38511370605297
2015-06-11,1433980800,BTC/USD,227.51,229.57,227.25,229.01,1080607.18,4721.47,0,229.99049999999997,229.14218413394227,241.29458491605791,218.68641508394202,229.99049999999997,37.917612714888094,0.6593116786075326,0.0065714772541631255,18.34962035414358
2015-06-12,1434067200,BTC/USD,229.01,230.7,228.29,229.61,1353909.39,5893.36,0,229.5855,229.1867380259478,240.28955427371855,218.88144572628144,229.5855,39.657954178767376,0.261997292694649,0.0026165467808461447,17.469935109482616
2015-06-13,1434153600,BTC/USD,229.61,232.03,228.06,231.51,906453.07,3931.71,0,229.17700000000005,229.4080010710956,238.83109125162557,219.52290874837453,229.17700000000005,49.032480995162395,0.8274900918949335,0.008240851633689412,17.76372428480174
2015-06-14,1434240000,BTC/USD,231.51,234.0,230.94,231.77,822490.29,3541.16,0,228.9915,229.6329533500389,238.2709584120534,219.7120415879466,228.9915,55.13162914917967,0.11230616388062664,0.0011224314768470064,17.451631117614756
